Original,Predict,Score
¬,(,0.8479726815332699
¬,),0.9527205659208193
¬,",",0.9212055559612625
¬,.,0.8494040807965585
¬,:,0.8528967798834729
¬,;,0.83657799672518
¬,?,0.8991958414437929
¬,[,0.9495153581170072
¬,],0.8520998015274397
¬,§,0.9548368620521429
¬,«,0.8424831656019444
¬,»,0.9586986069509543
¬,¬,0.9090467634992789
¬,~,0.8821465643884006
¬,!,1.689663933383299
¬,"""",1.606981213036766
¬,(,1.8736327524705019
¬,),1.6099526563871316
¬,",",1.9380155713423755
¬,.,1.78233793278167
¬,:,1.590092770077209
¬,;,1.9015261452304095
¬,?,1.6709173408889764
¬,[,1.8574700124902814
¬,],1.8098498575427837
¬,§,1.8206098331600957
¬,«,1.7748359350298355
¬,»,1.8372725646947017
¬,¬,2.016566708523413
¬,~,1.7349674195224325
¬,!,1.237193613426699
¬,"""",1.5839607959662876
¬,(,1.8652694863209258
¬,),1.5819570049360125
¬,",",1.587752269940039
¬,.,1.6833252677039858
¬,:,1.6623147814642365
¬,;,1.6882557853525226
¬,?,1.1230993708015187
¬,[,1.587052877317989
¬,],1.5891966129114428
¬,§,1.5904715263665574
¬,«,1.6070399756125524
¬,»,1.579063562711185
¬,¬,1.1320510242038166
¬,~,1.1142170585263502
¬,!,0.9757417134657675
¬,"""",1.1175953868408057
¬,(,1.0505462485003023
¬,),1.1185421757034701
¬,",",1.1076112263961624
¬,.,1.0511181249925474
¬,:,1.1210740775848027
¬,;,1.0484885161324413
¬,?,0.958495625208344
¬,[,1.109810493770906
¬,],0.9758955153243696
¬,§,1.1178435435105987
¬,«,0.96130382950051
¬,»,1.1045264676708995
¬,¬,0.9743089157493485
¬,~,1.1295497627060298
¬,!,1.0837740349986835
¬,"""",1.4621795114408083
¬,(,1.447820171476315
¬,),1.407329649547334
¬,",",1.4281473741391768
¬,.,1.4918929721965932
¬,:,1.5053710367375162
¬,;,1.4808103826345098
¬,?,1.0664424066946412
¬,[,1.4095887043600512
¬,],1.3332147799025513
¬,§,1.4092921975902613
¬,«,1.3331477652836348
¬,»,1.4099000518570262
¬,¬,1.0825276401987107
¬,~,1.3427505386061231
¬,!,1.193920445725131
¬,"""",1.007596119401698
¬,(,1.1347790965426703
¬,),1.365747877863728
¬,",",1.2979932519059136
¬,.,1.1590782636210368
¬,:,1.2053103672998078
¬,;,1.177077004932194
¬,?,1.038385083347833
¬,[,1.342485736855304
¬,],1.1662334934398795
¬,§,1.1775796600994712
¬,«,1.0936555645459247
¬,»,1.3075938583431541
¬,¬,1.1058580659156294
¬,~,1.0423743866816593
¬,!,1.1013234002620933
¬,"""",1.0040968842788909
¬,(,1.0109359258755444
¬,),1.0040526710973903
¬,",",0.999831718416347
¬,.,1.031703315994833
¬,:,1.047203035528887
¬,;,1.0437981544158064
¬,?,1.0724749244385727
¬,[,0.9885391281511515
¬,],0.9917983349076078
¬,§,1.0016359431980533
¬,«,1.0137092313384468
¬,»,0.9998101540804515
¬,¬,0.9961205409318803
¬,~,1.0041097582538834
¬,!,1.414045125730381
¬,"""",1.5221431895885413
¬,(,1.5260654087675205
¬,),1.5225233515715872
¬,",",1.5246384794249874
¬,.,1.520917372324919
¬,:,1.523852037162284
¬,;,1.522707683376965
¬,?,1.4434043822993026
¬,[,1.5231013579094905
¬,],1.5350385742100097
¬,§,1.5335372399781246
¬,«,1.5603899208587164
¬,»,1.5272199927281456
¬,¬,2.7926760353230202
¬,~,1.4031102578557673
¬,!,0.910516117493861
¬,"""",0.9153335743589067
¬,(,0.9096546358213253
¬,),0.8920376095589936
¬,",",0.875289107684238
¬,.,0.870997276054577
¬,:,0.8519382434525417
¬,;,0.8849004158931185
¬,?,0.9663248867444296
¬,[,0.9265347665832643
¬,],0.8961279809191368
¬,§,0.8468231012148081
¬,«,0.9088266924822657
¬,»,0.9666775276681513
¬,¬,0.9791783764273467
¬,~,0.9630076721753951
¬,!,1.737588798801626
¬,"""",1.7366834464372334
¬,(,1.7204987827607399
¬,),1.7253870195574283
¬,",",1.8601866995245238
¬,.,1.7206372182725114
¬,:,1.7403153358928145
¬,;,1.728965197536815
¬,?,1.7649146797894484
¬,[,1.80331466361333
¬,],1.7710421576581699
¬,§,1.8261537571321356
¬,«,1.8015315529706983
¬,»,1.711179028502109
¬,¬,1.747298302182772
¬,~,1.7568678608566566
¬,!,0.678206952254021
¬,"""",0.7431783241602625
¬,(,0.6766170747565826
¬,),0.7529182100541161
¬,",",0.6935566329467742
¬,.,0.681591604266532
¬,:,0.682275004664625
¬,;,0.6829096919364851
¬,?,0.6744702452970358
¬,[,0.7494168873404479
¬,],0.7139214444040012
¬,§,0.7027817333506573
¬,«,0.6818373256356278
¬,»,0.7449188074438983
¬,¬,0.7448561888491
¬,~,0.7213862482297179
¬,!,0.9148943589331716
¬,"""",1.010977607668785
¬,(,0.9670215267025674
¬,),0.9918806628269936
¬,",",0.9913566428815895
¬,.,1.0243121211421948
¬,:,1.0413532658655875
¬,;,1.0730489291026846
¬,?,0.9182511188636908
¬,[,1.0083925541236933
¬,],1.0121422818083654
¬,§,0.9957709759149426
¬,«,0.8869841796340431
¬,»,0.9417800321019058
¬,¬,0.9150014306614451
¬,~,0.9165732109271385
¬,!,1.1133354298947733
¬,"""",1.10879686027558
¬,(,1.111877190286256
¬,),1.1063723583254814
¬,",",1.107997702584435
¬,.,1.102767378235823
¬,:,1.0996124784554662
¬,;,1.1156979248755408
¬,?,1.1285871967996786
¬,[,1.1091330112034936
¬,],1.1195994595780252
¬,§,1.1118877379208756
¬,«,1.1200867655105473
¬,»,1.104082121137689
¬,¬,1.1278945629971193
¬,~,1.130377047813656
¬,!,0.8175445927308918
¬,"""",0.8628449250581379
¬,(,0.8368315354596545
¬,),0.857842979754096
¬,",",0.8676258799898575
¬,.,0.8314870787256033
¬,:,0.8413640313374228
¬,;,0.8401758653132698
¬,?,0.7782905340455217
¬,[,0.9272745693691912
¬,],0.9352801856176832
¬,§,0.8716823170071608
¬,«,0.8651652168097252
¬,»,0.9130808985005863
¬,¬,0.7677670521278306
¬,~,0.9440859810549296
¬,!,1.160357630878198
¬,"""",1.2866602154035398
¬,(,1.28642454718738
¬,),1.2701641151140428
¬,",",1.2709612492242188
¬,.,1.6070294758590926
¬,:,1.3189800365089395
¬,;,1.3239841330242619
¬,?,1.182484763557566
¬,[,1.5320122138226395
¬,],1.5558801128190098
¬,§,1.2790487465034008
¬,«,1.1961443550038575
¬,»,1.270883351886593
¬,¬,1.170227204880937
¬,~,1.2583293481445104
¬,!,0.9776126816556392
¬,"""",1.0392328786028884
¬,(,1.052146732877519
¬,),1.0481693585758014
¬,",",1.061584433951121
¬,.,1.078223584636575
¬,:,1.0628676520649902
¬,;,1.0450397222036139
¬,?,0.927357574454279
¬,[,1.0599146391647771
¬,],1.062849654390773
¬,§,1.0520072653336083
¬,«,1.0406188271288177
¬,»,1.0652174048625243
¬,¬,0.97594479526061
¬,~,1.0067772454837076
¬,!,1.6371273498946592
¬,"""",1.8482448849551838
¬,(,2.2042460023082766
¬,),2.0691317144637096
¬,",",1.7779877047941839
¬,.,1.8492875177912007
¬,:,1.8438857296295703
¬,;,1.8506622511936697
¬,?,1.6290748980556462
¬,[,1.9122605431206467
¬,],1.736642129995693
¬,§,2.0687903112619486
¬,«,1.9036730627557248
¬,»,2.049537443372635
¬,¬,1.6337347257823596
¬,~,1.762673705196663
¬,!,0.841188579403423
¬,"""",0.7810244190909662
¬,(,0.7766107896132628
¬,),0.8521991998080342
¬,",",0.8628242017789964
¬,.,0.7809637377690383
¬,:,0.769572618433278
¬,;,0.7789034229146605
¬,?,0.8611383113793503
¬,[,0.7913606416768447
¬,],0.8034802639508543
¬,§,0.8416618679843764
¬,«,0.7651630976013133
¬,»,0.7936959496103516
¬,¬,0.8714856306266168
¬,~,0.8135951160874676
¬,!,1.0403631211741056
¬,"""",1.170025956039171
¬,(,1.1979676015490361
¬,),1.2276898102348333
¬,",",1.1866292077224179
¬,.,1.1781642310720524
¬,:,1.1501532160546903
¬,;,1.175452773792955
¬,?,1.064242695605254
¬,[,1.1810284617989726
¬,],1.0899186616837773
¬,§,1.1621328174482057
¬,«,1.0653891548143457
¬,»,1.1906310023553508
¬,¬,1.0394655067223073
¬,~,1.063020135057282
¬,!,0.9181138277977189
¬,"""",0.9687719440185476
¬,(,0.8973986441304783
¬,),0.9628969344162455
¬,",",0.9204339419254088
¬,.,0.9179053066528271
¬,:,0.9093144080581742
¬,;,0.905771519709346
¬,?,0.9414316132278057
¬,[,0.9303183312930504
¬,],0.9444695752598793
¬,§,0.9132208580875533
¬,«,0.9487992611636648
¬,»,0.9119124840483447
¬,¬,0.9479507444429479
¬,~,0.8952269385495106
¬,!,1.089517032572515
¬,"""",1.1836461732855221
¬,(,1.1134260490233763
¬,),1.1479196806867644
¬,",",1.1784523131819125
¬,.,1.1628475993073302
¬,:,1.135150812325397
¬,;,1.1241126729023976
¬,?,1.0383162606198981
¬,[,1.1391810627859598
¬,],1.1119152375230796
¬,§,1.0741797739896108
¬,«,1.1073940570303176
¬,»,1.1388328287523861
¬,¬,0.9856088691228827
¬,~,1.133597598852435
¬,!,0.8789820042607879
¬,"""",0.7478348755475119
¬,(,0.905003116042216
¬,),0.8539496248935369
¬,",",0.8202109171625639
¬,.,0.8579363165668863
¬,:,0.8803880581151409
¬,;,0.8009284822979705
¬,?,0.9175126518245962
¬,[,0.8811468491580046
¬,],0.8012384083131975
¬,§,1.2865070708170587
¬,«,0.8820583605214902
¬,»,0.8138784407748427
¬,¬,0.8929049536238874
¬,~,0.9152709507419579
¬,!,1.3734404037079566
¬,"""",1.326848370958155
¬,(,1.1525925310653187
¬,),1.1095382282375874
¬,",",1.055769409748011
¬,.,1.1812485646016972
¬,:,1.239650513120832
¬,;,1.1273675183439895
¬,?,1.023960302521953
¬,[,1.0579508831095648
¬,],1.1399557771203244
¬,§,1.0584607790665344
¬,«,1.1348481783434776
¬,»,1.0547413503334375
¬,¬,1.0998602096559142
¬,~,1.1443702681389678
¬,!,0.8080609567584548
¬,"""",0.7678183851939928
¬,(,0.816485444865508
¬,),0.7973602781565572
¬,",",0.7239725142329286
¬,.,0.7838739272509393
¬,:,0.7798673582195133
¬,;,0.7766450836936429
¬,?,0.7283954116811646
¬,[,0.7753006534656041
¬,],0.8428999971716383
¬,§,0.7270444159451818
¬,«,0.792177713552102
¬,»,0.7433143827290875
¬,¬,0.8099907598568622
¬,~,0.7153170404513712
¬,!,0.9006729676200903
¬,"""",0.8953486225826607
¬,(,0.9475085257154984
¬,),0.8855802789500651
¬,",",0.8473536885414509
¬,.,0.8548538031321555
¬,:,0.8705137807514308
¬,;,0.842674949050316
¬,?,0.9107142483755238
¬,[,0.8913692822051424
¬,],0.9480174105597649
¬,§,0.8827573847787477
¬,«,0.9454954088132789
¬,»,0.8889129754636803
¬,¬,0.9348143972024592
¬,~,0.9560524349023782
¬,!,0.6793867429338268
¬,"""",0.7240294599759466
¬,(,0.784375875858015
¬,),0.7294243167840565
¬,",",0.731892023430528
¬,.,0.7338981887557529
¬,:,0.7458345411831829
¬,;,0.7829658910348083
¬,?,0.6831800955462219
¬,[,0.7323970506229607
¬,],0.7235285828171867
¬,§,0.7499622706549258
¬,«,0.7523330971955613
¬,»,0.725250318337916
¬,¬,0.6844042026122067
¬,~,0.6670937370969969
¬,!,1.0101988594531162
¬,"""",1.0000346294148375
¬,(,0.9949202515040403
¬,),1.0045026658094274
¬,",",0.998303289999117
¬,.,1.002999403130637
¬,:,1.0024164333990129
¬,;,1.0010236797384793
¬,?,1.017349271003526
¬,[,0.9946475892856371
¬,],0.9835657662192427
¬,§,1.0144706133862713
¬,«,1.00480400603508
¬,»,0.995751393547835
¬,¬,1.0136557895514469
¬,~,1.0108336636227913
¬,!,1.158780166647141
¬,"""",1.0517756402889562
¬,(,1.0697710657884674
¬,),1.089566786436813
¬,",",1.1194981847606513
¬,.,0.9226528121841018
¬,:,1.0687445838285201
¬,;,1.0610931206491903
¬,?,1.184092519785748
¬,[,1.0589615753699178
¬,],1.0756825323628425
¬,§,1.0575332848435028
¬,«,1.0287257755216777
¬,»,1.0686182181564854
¬,¬,1.199729093063632
¬,~,1.0656670237623656
~,!,1.4123926657047214
~,"""",1.4021825031800563
~,(,1.3920162585852538
~,),1.4106833894510664
~,",",1.4128168728020765
~,.,1.4065032880286075
~,:,1.40873865528865
~,;,1.4024013921415075
~,?,1.4269758707619227
~,[,1.414002424202831
~,],1.395380491071829
~,§,1.4117600124895602
~,«,1.3960633899321788
~,»,1.4104151411488102
~,¬,1.4158659501272097
~,~,1.415066859649802
~,!,1.0143300213316717
~,"""",0.9203363543717
~,(,0.8642113322301965
~,),0.9568363195983414
~,",",1.0059232574183616
~,.,0.9047667533057291
~,:,0.8699627669162779
~,;,0.8784998111276802
~,?,0.8664889393832361
~,[,0.9111763731489825
~,],0.8608886754722757
~,§,0.9408878276778593
~,«,0.8999831525285311
~,»,0.8901396256220688
~,¬,0.9135354257298954
~,~,0.8870619900823349
~,!,1.3261987224548548
~,"""",1.3489973894542395
~,(,1.362690031762915
~,),1.4774734651206882
~,",",1.378736107218048
~,.,1.3609290633327136
~,:,1.3502696260709794
~,;,1.3486799314707578
~,?,1.325247911766998
~,[,1.47142009363374
~,],1.44328197429342
~,§,1.3782954104837872
~,«,1.3633599285155833
~,»,1.3732207063927033
~,¬,1.3361972794953705
~,~,1.3853944752233192
~,!,0.9854049124846828
~,"""",0.9941207674399435
~,(,0.9998997777368168
~,),0.9934757498509302
~,",",0.9602783388239811
~,.,0.947433743450784
~,:,0.9761645893718799
~,;,0.9820014771097894
~,?,1.0130516208468638
~,[,0.9819106928780099
~,],1.004590426080797
~,§,0.9839687719750873
~,«,0.991375634720739
~,»,0.9839645805192492
~,¬,1.01099166115295
~,~,1.000170776170789
~,!,1.6875102911672153
~,"""",1.51281732751662
~,(,1.4497413828991093
~,),1.3686946588997018
~,",",1.33402002101538
~,.,1.4800327326979101
~,:,1.5018082887821975
~,;,1.5088874525349871
~,?,1.356607385429465
~,[,1.5165796667797824
~,],1.5241082755931548
~,§,1.5341343942612873
~,«,1.495572699733217
~,»,1.3207309824059013
~,¬,1.361016430030041
~,~,1.2829857014611579
~,!,1.1514985999055098
~,"""",1.2691046415401226
~,(,1.3026588013905454
~,),1.303305788182302
~,",",1.3093747198500163
~,.,1.289481427327144
~,:,1.2957817132436509
~,;,1.2894025184081912
~,?,1.1481269552162923
~,[,1.3178023481482102
~,],1.2538452771436182
~,§,1.2487903006819034
~,«,1.232977977291883
~,»,1.3071900015914963
~,¬,1.1515471649016242
~,~,1.1479350928095517
~,!,1.472290853896385
~,"""",1.5646149098919158
~,(,1.5926116126523948
~,),1.6074345579235714
~,",",1.5893059789019206
~,.,1.5943605279985698
~,:,1.6043016118826634
~,;,1.5907894919026002
~,?,1.4774373606024993
~,[,1.6178268443246668
~,],1.590901680830185
~,§,1.5504321506693428
~,«,1.5620607280527286
~,»,1.6034455016453182
~,¬,1.476452544306531
~,~,1.5590481660956774
~,!,0.8941300879207642
~,"""",0.9102051292845601
~,(,0.8994109100105857
~,),0.903153312888641
~,",",0.892434822982586
~,.,0.8793215081892711
~,:,0.9344325694551274
~,;,0.9115021882936436
~,?,0.8971919654554541
~,[,0.8706870538944586
~,],0.9278261414281648
~,§,0.9205199237325673
~,«,0.9213289860912652
~,»,0.9084346076416281
~,¬,0.8971056317584328
~,~,0.9120459078449719
~,!,0.4636117754317413
~,"""",0.461302474797933
~,(,0.46101976521225735
~,),0.4598047050697578
~,",",0.4558723532478511
~,.,0.4533787998701145
~,:,0.45595078071839223
~,;,0.4565875683669624
~,?,0.4522199032563992
~,[,0.46319005150382814
~,],0.4609289041259169
~,§,0.4541515276350873
~,«,0.4610585558771336
~,»,0.45671146008765207
~,¬,0.4503584529586878
~,~,0.4649099046803935
~,!,1.0878085527610812
~,"""",1.078490406915042
~,(,1.0807210070629947
~,),1.0678213198675555
~,",",1.0643099618962486
~,.,1.079655426366409
~,:,1.0799306633714163
~,;,1.0794676307819893
~,?,1.0791144235111436
~,[,1.080483618808923
~,],1.0808711816488186
~,§,1.026241826155574
~,«,1.0787521562795324
~,»,1.0791015772136254
~,¬,1.0820273629886104
~,~,1.0780729290816042
~,!,1.4130118644970096
~,"""",1.504456329035498
~,(,1.5144313679922348
~,),1.515655599464729
~,",",1.5175546480430213
~,.,1.4521771838635082
~,:,1.4446374144270406
~,;,1.4541929855257967
~,?,1.325589711325208
~,[,1.5082606865553
~,],1.4533720464166626
~,§,1.5111670321191084
~,«,1.5090269484754506
~,»,1.5106985843249803
~,¬,1.323544278249009
~,~,1.4654321402842208
~,!,0.6146204458962234
~,"""",0.5235070285127226
~,(,0.528094057855676
~,),0.5232825361429572
~,",",0.5158395189492802
~,.,0.513388344616936
~,:,0.5179922199456861
~,;,0.5210008612925254
~,?,0.6150566138792688
~,[,0.5220169484642475
~,],0.5953203955955629
~,§,0.5209116784941407
~,«,0.6443735933368996
~,»,0.5256468666874415
~,¬,0.6144651636869647
~,~,0.5603997148906734
~,!,1.1195162817524151
~,"""",1.0918081050169235
~,(,1.1106539480870976
~,),1.1234228411065725
~,",",1.1120556089062303
~,.,1.102720268621907
~,:,1.1152657627184122
~,;,1.1435949928258486
~,?,1.116504444750984
~,[,1.123461698069903
~,],1.1449031985024676
~,§,1.0477990802991002
~,«,1.147769578101828
~,»,1.0962955519248019
~,¬,1.1624469445640246
~,~,1.1074603552098967
~,!,1.050933460174013
~,"""",1.0404299354708904
~,(,1.2975123456694482
~,),1.0428728518939812
~,",",1.0936019659800558
~,.,1.1159134060697888
~,:,1.0767849323586423
~,;,1.1739099759148033
~,?,1.0669870552090004
~,[,1.0945339092096689
~,],1.5163682190130097
~,§,1.1018370628010972
~,«,1.0595812622657497
~,»,1.0889644090575368
~,¬,1.0195076788609474
~,~,1.187106572520844
~,!,0.8612091795439167
~,"""",0.9537341916328603
~,(,0.8994665386089384
~,),0.9229041399670088
~,",",0.8804090298606124
~,.,0.9093566636224379
~,:,0.9283091524107665
~,;,0.9470204531939457
~,?,0.8720184127644215
~,[,0.9411333869474549
~,],0.9770180799386053
~,§,0.957910022954754
~,«,0.9363426934412853
~,»,0.9541075930509506
~,¬,0.8954863223532656
~,~,0.9245735675483163
~,!,0.9853346869391442
~,"""",0.9854743503679567
~,(,0.9798009423125806
~,),0.9817602437984726
~,",",0.940928585139463
~,.,0.9824188343702772
~,:,0.9874238902382583
~,;,0.9850435158475449
~,?,1.0028965030375767
~,[,0.9900228375789819
~,],0.9665987632185108
~,§,0.9856648684778354
~,«,0.9340544710412116
~,»,1.0002050744267457
~,¬,1.0005695404315582
~,~,0.9299534813259396
~,!,0.7214856206832954
~,"""",0.7128099806884061
~,(,0.7191823907522976
~,),0.7174626458941444
~,",",0.7182733345189316
~,.,0.7078798183913227
~,:,0.7079266524530295
~,;,0.7151440594117849
~,?,0.7173311744438773
~,[,0.7325636120394003
~,],0.7272573998053437
~,§,0.7133929994329584
~,«,0.7350006155733887
~,»,0.7282768098631491
~,¬,0.7187182289498327
~,~,0.6777534545449725
~,!,1.0010416653631933
~,"""",0.8826303736300073
~,(,0.8821495480153524
~,),0.8793396211806734
~,",",0.8791280452921844
~,.,0.8828958683780757
~,:,0.8840966353661254
~,;,0.8827887671621018
~,?,1.012007753421998
~,[,0.8851116790634456
~,],0.8698005750456161
~,§,0.8867930791186562
~,«,0.8686497457706363
~,»,0.8796098585057649
~,¬,1.0064493134878525
~,~,0.8923287832311934
~,!,2.0627144333373213
~,"""",2.2602960255906974
~,(,2.2367961452184253
~,),2.132773577285193
~,",",2.1153856110092635
~,.,2.276136451895809
~,:,2.2642331118393693
~,;,2.2143175685370458
~,?,2.0658318271156744
~,[,2.128157876329487
~,],2.2052389355445543
~,§,2.106617986918964
~,«,0.9623017244060187
~,»,2.2515328131017003
~,¬,2.0662738667711245
~,~,2.0888052446212817
~,!,0.7927435555566836
~,"""",0.7589377087721179
~,(,0.8054817637405317
~,),0.8485394022472345
~,",",0.8204077028596589
~,.,0.8213401531982426
~,:,0.7262985839822436
~,;,0.8305041894039101
~,?,0.7275503608865421
~,[,0.8281610412516656
~,],0.8327260648379277
~,§,0.8348917761234484
~,«,0.8333461330127582
~,»,0.81989500642898
~,¬,0.7332121373222477
~,~,0.8370364809414312
~,!,0.9449813548515544
~,"""",0.9701378429437626
~,(,0.9735179085228052
~,),0.9646123297352643
~,",",0.956210577013901
~,.,0.9603141071541743
~,:,0.9579720571283569
~,;,0.9673373811133391
~,?,0.9189825253089017
~,[,0.9629020180082689
~,],0.9026960996872294
~,§,0.9087967978475191
~,«,0.9295749453683083
~,»,0.9603690098065927
~,¬,0.9242754197877591
~,~,0.9244435210514725
~,!,0.9908541585939709
~,"""",1.040004172149495
~,(,1.0191132211587064
~,),0.949278400593592
~,",",1.058120600216891
~,.,1.019432492394626
~,:,0.947653960062356
~,;,1.0214675114314105
~,?,0.9912176719201125
~,[,0.9528165304612866
~,],1.0858261419036672
~,§,1.019274423414453
~,«,1.034320377076612
~,»,0.9987358882562656
~,¬,0.9832874854683324
~,~,1.012476671283308
~,!,0.9617766403179201
~,"""",0.84976270746764
~,(,0.8832546997085589
~,),0.9311250575566291
~,",",0.8813814196931161
~,.,0.8538266785555473
~,:,0.8439363554215715
~,;,0.8804710891395641
~,?,0.9618006500139512
~,[,0.8424439144412128
~,],0.9078767614324025
~,§,0.9152202307442383
~,«,0.947963170659535
~,»,0.9028676254023708
~,¬,0.9578339998623325
~,~,0.9400657211721282
~,!,0.8955240019804522
~,"""",0.8796870309934199
~,(,0.870995203353072
~,),0.8679492345304479
~,",",0.897545063348802
~,.,0.8640192181862661
~,:,0.8594734340673251
~,;,0.8650841245469909
~,?,0.9095825915108946
~,[,0.8740547831441597
~,],0.8547547133839194
~,§,0.8759199528788872
~,«,0.8696855191700251
~,»,0.8942053600971729
~,¬,0.8967820982539656
~,~,0.8993710777496043
~,!,1.134339465082872
~,"""",1.1019836406874433
~,(,1.174991171210555
~,),1.1257286172640564
~,",",1.1272064537197657
~,.,1.10537578363093
~,:,1.1092005692844138
~,;,1.1035941149100676
~,?,1.0781055368924364
~,[,1.0629699439482971
~,],1.2132507351763726
~,§,1.1068686767577867
~,«,1.130788246268016
~,»,1.1103767859034956
~,¬,1.0995665777321446
~,~,1.14829314903194
~,!,0.9315465043568819
~,"""",0.9660792339359725
~,(,0.931227633926444
~,),0.9552730337953145
~,",",0.9163280844786215
~,.,0.9466186761114594
